,origem,FRASE,OBJ/SUBJ
6992,"['Mesmo assim, um filme de qualidade pode ser assim.', '0', 'subjetivo']","Mesmo assim, um filme de qualidade pode ser assim.",subjetiva
6993,"['E certifique-se de que não ficará no ponto 0.', '0', 'subjetivo']",E certifique-se de que não ficará no ponto 0.,subjetiva
6994,"['Os primeiros filmes de Seagal são simplesmente ótimos :-)', '0', 'subjetivo']",Os primeiros filmes de Seagal são simplesmente ótimos :-),subjetiva
6995,"['Gostei também do estilo com que os comentários do diretor foram intercalados ao longo do filme, bem como o fato de este documentário me levar às águas desconhecidas da música experimental.', '0', 'subjetivo']","Gostei também do estilo com que os comentários do diretor foram intercalados ao longo do filme, bem como o fato de este documentário me levar às águas desconhecidas da música experimental.",subjetiva
6996,"[""A segunda estrela é certamente merecida por alguns dos efeitos do filme (muitas explosões, fogo de baixa qualidade ou o uso de óleo do McDonald's..., assassinatos não convencionais e às vezes cômicos como: urina de gasolina guiada ou uma velha grosa reforçada (por exemplo, fãs de magia 70/70 com voar), que balança Arnold como uma boneca de pano, que acaba empalado na mesa)."", '0', 'subjetivo']","A segunda estrela é certamente merecida por alguns dos efeitos do filme (muitas explosões, fogo de baixa qualidade ou o uso de óleo do McDonald's..., assassinatos não convencionais e às vezes cômicos como: urina de gasolina guiada ou uma velha grosa reforçada (por exemplo, fãs de magia 70/70 com voar), que balança Arnold como uma boneca de pano, que acaba empalado na mesa).",subjetiva
6997,"['Breaking Bad encontrou-o logo no início de sua alardeada quarta temporada, e houve momentos em que pensei que mais diálogos entre Walt e Skyler sobre o tema ""lavagem de carros"" me matariam.', '0', 'subjetivo']","Breaking Bad encontrou-o logo no início de sua alardeada quarta temporada, e houve momentos em que pensei que mais diálogos entre Walt e Skyler sobre o tema ""lavagem de carros"" me matariam.",subjetiva
6998,"['Emoções apropriadas e uma história apropriadamente complicada são muitas vezes as melhores coisas que podem acontecer.', '0', 'subjetivo']",Emoções apropriadas e uma história apropriadamente complicada são muitas vezes as melhores coisas que podem acontecer.,subjetiva
6999,"['Maggie Grace parece ótima aqui e geralmente é muito simpática.', '0', 'subjetivo']",Maggie Grace parece ótima aqui e geralmente é muito simpática.,subjetiva
7000,"['Só graças ao arredondamento (0,5*) ele tem um inteiro, afinal não é lixo.', '0', 'subjetivo']","Só graças ao arredondamento (0,5*) ele tem um inteiro, afinal não é lixo.",subjetiva
7001,"['Não está lá, mas gostei muito, a atuação é surpreendentemente excelente e a história em si tem um espetáculo de ação decente.', '0', 'subjetivo']","Não está lá, mas gostei muito, a atuação é surpreendentemente excelente e a história em si tem um espetáculo de ação decente.",subjetiva
7002,"['4) Fiquei intrigado com o atraente Max Minghella de 32 anos (o motorista do comandante Nick) e a extraordinariamente articulada Elisabeth Moss de 35 anos (serva Offred)._____', '0', 'subjetivo']",4) Fiquei intrigado com o atraente Max Minghella de 32 anos (o motorista do comandante Nick) e a extraordinariamente articulada Elisabeth Moss de 35 anos (serva Offred)._____,subjetiva
7003,"['No entanto, a qualidade dos cenários individuais flutua consideravelmente (semelhante ao Major Zeman).', '0', 'subjetivo']","No entanto, a qualidade dos cenários individuais flutua consideravelmente (semelhante ao Major Zeman).",subjetiva
7004,"['Esta história valeria a pena seguir por mais alguns anos, uma pergunta como eles estão fazendo hoje.', '0', 'subjetivo']","Esta história valeria a pena seguir por mais alguns anos, uma pergunta como eles estão fazendo hoje.",subjetiva
7005,"['Clichês, clichês e clichês novamente, tanto em termos de tema de filmes de guerra quanto em termos de representação do personagem principal e o tema das guerras americanas do século XXI.', '0', 'subjetivo']","Clichês, clichês e clichês novamente, tanto em termos de tema de filmes de guerra quanto em termos de representação do personagem principal e o tema das guerras americanas do século XXI.",subjetiva
7006,"['Enquanto tenta homenagear seu modelo dos anos 1950, é tão legal quanto o nariz de um lobisomem.', '0', 'subjetivo']","Enquanto tenta homenagear seu modelo dos anos 1950, é tão legal quanto o nariz de um lobisomem.",subjetiva
7007,"['Um documentário muito bom com historiadores comprovados (Simon Sebag Montefiore) e um elenco crível.', '0', 'subjetivo']",Um documentário muito bom com historiadores comprovados (Simon Sebag Montefiore) e um elenco crível.,subjetiva
7008,"['No entanto, este último derruba brutalmente o filme nas passagens de ação, onde o filme cai muito apesar dos planos novos e estendidos.', '0', 'subjetivo']","No entanto, este último derruba brutalmente o filme nas passagens de ação, onde o filme cai muito apesar dos planos novos e estendidos.",subjetiva
7009,"['E esse tipo de drama se encaixava nele.', '0', 'subjetivo']",E esse tipo de drama se encaixava nele.,subjetiva
7010,"['A única coisa que o Showtime poderia fazer, ou pelo menos esconder um pouco, é a publicidade.', '0', 'subjetivo']","A única coisa que o Showtime poderia fazer, ou pelo menos esconder um pouco, é a publicidade.",subjetiva
7011,"['A trama de muito sucesso é totalmente arruinada pela ""atividade"" americana.', '0', 'subjetivo']","A trama de muito sucesso é totalmente arruinada pela ""atividade"" americana.",subjetiva
7012,"['50%, ação de filme B do início ao fim.', '0', 'subjetivo']","50%, ação de filme B do início ao fim.",subjetiva
7013,"['Se todo o filme parecesse exatamente igual, mas em vez de hipotecas tratasse de biscoitos, por exemplo, eu estaria confiante de que poderia absorver todas as informações.', '0', 'subjetivo']","Se todo o filme parecesse exatamente igual, mas em vez de hipotecas tratasse de biscoitos, por exemplo, eu estaria confiante de que poderia absorver todas as informações.",subjetiva
7014,"['A senhorita Lišková é simplesmente a senhorita Lišková, e eu riria da ideia de alguma égua britânica emaciada substituindo-a.', '0', 'subjetivo']","A senhorita Lišková é simplesmente a senhorita Lišková, e eu riria da ideia de alguma égua britânica emaciada substituindo-a.",subjetiva
7015,"['Bem, eu posso fazer isso, o enredo já esteve aqui, embora tenha sido processado x vezes, e eu já o vi muito melhor, mas gostei, um belo massacre e bastante sangrento em alguns lugares.', '0', 'subjetivo']","Bem, eu posso fazer isso, o enredo já esteve aqui, embora tenha sido processado x vezes, e eu já o vi muito melhor, mas gostei, um belo massacre e bastante sangrento em alguns lugares.",subjetiva
7016,"['O terror psicológico e físico ao longo do filme não para até o final.', '0', 'subjetivo']",O terror psicológico e físico ao longo do filme não para até o final.,subjetiva
7017,"['é estúpido, mas porque é estúpido para 2, eu rio mesmo :-) .... você tem que conhecer as comédias teen para entender essa paródia', '0', 'subjetiv']","é estúpido, mas porque é estúpido para 2, eu rio mesmo :-) .... você tem que conhecer as comédias teen para entender essa paródia",subjetiva
7018,"['Suas ações, principalmente em situações de trabalho fáceis, embora obviamente difíceis para eles cotidianas e um tanto incomuns, eram incompreensíveis do meu lado.', '0', 'subjetivo']","Suas ações, principalmente em situações de trabalho fáceis, embora obviamente difíceis para eles cotidianas e um tanto incomuns, eram incompreensíveis do meu lado.",subjetiva
7019,"['Gostei muito das relações entre os personagens, que progrediram lindamente durante esses 103 minutos.', '0', 'subjetivo']","Gostei muito das relações entre os personagens, que progrediram lindamente durante esses 103 minutos.",subjetiva
7020,"['As pessoas na China estão realmente indo muito bem e não há problemas.', '0', 'subjetivo']",As pessoas na China estão realmente indo muito bem e não há problemas.,subjetiva
7021,"['Nunca mais me casei.', '0', 'subjetivo']",Nunca mais me casei.,subjetiva
7022,"['A ideia do filme é boa, mas cinematográficamente incompleta com cenas pouco críveis de fuga dos soldados.', '0', 'subjetivo']","A ideia do filme é boa, mas cinematográficamente incompleta com cenas pouco críveis de fuga dos soldados.",subjetiva
7023,"['Por outro lado, este filme não tem muitas chances de se mover para uma média decente de qualquer maneira.', '0', 'subjetivo']","Por outro lado, este filme não tem muitas chances de se mover para uma média decente de qualquer maneira.",subjetiva
7024,"['Meios de expressão teatral simplesmente não são adequados para o filme, e a coisa toda me parece como algumas pessoas se divertindo e filmando seu ícone.', '0', 'subjetivo']","Meios de expressão teatral simplesmente não são adequados para o filme, e a coisa toda me parece como algumas pessoas se divertindo e filmando seu ícone.",subjetiva
7025,,,
7026,"['Foi parcialmente filmado em Praga, certo?', '0', 'subjetivo']","Foi parcialmente filmado em Praga, certo?",subjetiva
7027,"['O herói de Mádl, que repete irritantemente ao longo do filme que não é cozinheiro, mas nadador, não era salgado - nem gorduroso, e a princesa interpretada por Eliška Jansová era bastante bonita, mas não tão perfeita quanto a do conto de fadas anterior.', '0', 'subjetivo']","O herói de Mádl, que repete irritantemente ao longo do filme que não é cozinheiro, mas nadador, não era salgado - nem gorduroso, e a princesa interpretada por Eliška Jansová era bastante bonita, mas não tão perfeita quanto a do conto de fadas anterior.",subjetiva
7028,"['90%, e estou querendo saber onde conseguir o equipamento para a versão 3D :)', '0', 'subjetivo']","90%, e estou querendo saber onde conseguir o equipamento para a versão 3D :)",subjetiva
7029,"['Preferia assistir ao filme de terror à tarde, para não ter medo, mas não era tão terrível, mas nojento, como a adivinhação desses filmes.', '0', 'subjetivo']","Preferia assistir ao filme de terror à tarde, para não ter medo, mas não era tão terrível, mas nojento, como a adivinhação desses filmes.",subjetiva
7030,"['Os Wachowski torturam o espectador, ansiosos para bombear o material para refletir, para que ele tenha que pescar as poucas pérolas de uma grande até a beira de uma fossa cheia.', '0', 'subjetivo']","Os Wachowski torturam o espectador, ansiosos para bombear o material para refletir, para que ele tenha que pescar as poucas pérolas de uma grande até a beira de uma fossa cheia.",subjetiva
7031,"['No filme, os próprios cristãos se comparam e se definem contra os palestinos etc. e argumentam: ""eles têm granadas, MAS NÓS SOMOS OS BONS.', '0', 'subjetivo']","No filme, os próprios cristãos se comparam e se definem contra os palestinos etc. e argumentam: ""eles têm granadas, MAS NÓS SOMOS OS BONS.",subjetiva
7032,"['Não é à toa que Aronofsky está se tornando um dos diretores mais respeitados da atualidade.', '0', 'subjetivo']",Não é à toa que Aronofsky está se tornando um dos diretores mais respeitados da atualidade.,subjetiva
7033,"['E quando se trata de partir o pão, os criadores descobriram a América em que os golfinhos são capazes de anexar bombas aos navios.', '0', 'subjetivo']","E quando se trata de partir o pão, os criadores descobriram a América em que os golfinhos são capazes de anexar bombas aos navios.",subjetiva
7034,"['Afinal, os tempos ofereciam tantas oportunidades para estragar tudo, atirar, ou pelo menos ser fortemente conspiratório.', '0', 'subjetivo']","Afinal, os tempos ofereciam tantas oportunidades para estragar tudo, atirar, ou pelo menos ser fortemente conspiratório.",subjetiva
7035,"['Talvez tenha sido a última vez que nossa cinematografia esteve na vanguarda da captura de novas tendências...', '0', 'subjetivo']",Talvez tenha sido a última vez que nossa cinematografia esteve na vanguarda da captura de novas tendências...,subjetiva
7036,"['Mas é certamente bastante original e o mundo ""fantasia-sci-fi"" parece bom.', '0', 'subjetivo']","Mas é certamente bastante original e o mundo ""fantasia-sci-fi"" parece bom.",subjetiva
7037,"['Adam Hann-Byrd é muito fofo em seu papel de criança e lida com sua parte sem problemas.', '0', 'subjetivo']",Adam Hann-Byrd é muito fofo em seu papel de criança e lida com sua parte sem problemas.,subjetiva
7038,"['. muito cativante, sim, essa é a palavra.', '0', 'subjetivo']",". muito cativante, sim, essa é a palavra.",subjetiva
7039,"['A primeira meia hora de roubo do próprio cofre poderia ser facilmente desperdiçada, assim como a disputa pela herança de Gabin.', '0', 'subjetivo']","A primeira meia hora de roubo do próprio cofre poderia ser facilmente desperdiçada, assim como a disputa pela herança de Gabin.",subjetiva
7040,"['Os atores geralmente não atuam, eles apenas ficam sentados lá (talvez com exceção de Ondřej Sokol, que interpreta desajeitadamente para variar).', '0', 'subjetivo']","Os atores geralmente não atuam, eles apenas ficam sentados lá (talvez com exceção de Ondřej Sokol, que interpreta desajeitadamente para variar).",subjetiva
7041,"['Sem surpresa, eu estava interessado principalmente na linha em que o próprio Allen tocava.', '0', 'subjetivo']","Sem surpresa, eu estava interessado principalmente na linha em que o próprio Allen tocava.",subjetiva
7042,"['Eu gosto do tema principal, ou seja, universos paralelos e viajar entre eles.', '0', 'subjetivo']","Eu gosto do tema principal, ou seja, universos paralelos e viajar entre eles.",subjetiva
7043,"['Algumas pessoas olham para cima e outras ficam arrepiadas no ânus.', '0', 'subjetivo']",Algumas pessoas olham para cima e outras ficam arrepiadas no ânus.,subjetiva
7044,"['Mas a diferença entre a segunda parte de Alien e Predator é que Cameron pode.', '0', 'subjetivo']",Mas a diferença entre a segunda parte de Alien e Predator é que Cameron pode.,subjetiva
7045,"['Um tema popular em obras alemãs e aqui desenvolvido com sucesso.', '0', 'subjetivo']",Um tema popular em obras alemãs e aqui desenvolvido com sucesso.,subjetiva
7046,"['O diretor do banco onde Gregoire trabalha e seu jovem lutador, que o contagiou, também ficam lá.', '0', 'subjetivo']","O diretor do banco onde Gregoire trabalha e seu jovem lutador, que o contagiou, também ficam lá.",subjetiva
7047,"['Você certamente não pode culpar David Yates por fazer o que pode.', '0', 'subjetivo']",Você certamente não pode culpar David Yates por fazer o que pode.,subjetiva
7048,"['E acho que Bohemian Rhapsody é apropriadamente chamado aqui, realmente era ""Freddie\'s Thing/Song"" - o resto da banda toca o segundo violino, até o terceiro no caso de John Deacon.', '0', 'subjetivo']","E acho que Bohemian Rhapsody é apropriadamente chamado aqui, realmente era ""Freddie's Thing/Song"" - o resto da banda toca o segundo violino, até o terceiro no caso de John Deacon.",subjetiva
7049,"['Muitas palavras para este tolo.', '0', 'subjetivo']",Muitas palavras para este tolo.,subjetiva
7050,"['E ainda assim, para mim, o final da 3ª temporada é o melhor final de temporada que experimentei até agora na série :)', '0', 'subjetivo']","E ainda assim, para mim, o final da 3ª temporada é o melhor final de temporada que experimentei até agora na série :)",subjetiva
7051,"['Exatamente o tipo de filme que vale a pena assistir apenas porque é simplesmente ""bom de se ver"".', '0', 'subjetivo']","Exatamente o tipo de filme que vale a pena assistir apenas porque é simplesmente ""bom de se ver"".",subjetiva
7052,"['Do meu blog (navipandora.blog.cz): Ontem vi um documentário sobre a promoção de produtos infantis e devo dizer que os fatos me chocaram muito.', '0', 'subjetivo']",Do meu blog (navipandora.blog.cz): Ontem vi um documentário sobre a promoção de produtos infantis e devo dizer que os fatos me chocaram muito.,subjetiva
7053,"['Esses momentos estragam a avaliação dessa imagem, bem como a compreensão confusa do vilão principal.', '0', 'subjetivo']","Esses momentos estragam a avaliação dessa imagem, bem como a compreensão confusa do vilão principal.",subjetiva
7054,"['Certa vez me deparei com um show dos anos setenta completamente por acaso, e se às vezes tenho muito tempo, realmente não me arrependo.', '0', 'subjetivo']","Certa vez me deparei com um show dos anos setenta completamente por acaso, e se às vezes tenho muito tempo, realmente não me arrependo.",subjetiva
7055,"['Basicamente semelhante ao número um, um excelente filme onde todos adivinham o final, mas boas tramas, no geral muito sólidas.', '0', 'subjetivo']","Basicamente semelhante ao número um, um excelente filme onde todos adivinham o final, mas boas tramas, no geral muito sólidas.",subjetiva
7056,"['A atmosfera se adensava, a trama crescia e a solução se aproximava.', '0', 'subjetivo']","A atmosfera se adensava, a trama crescia e a solução se aproximava.",subjetiva
7057,"['Pelo contrário, a seguinte comparação com WHITE HELL parece positiva: a Sibéria realmente não é uma coisa pequena, então ninguém presta muita atenção aos heróis, então o espectador não tem a sensação de que todos querem matá-los, comê-los, denunciar eles, e os ""olhos e ouvidos de Stalin em todos os lugares"" (direitos autorais Valka /', '0', 'subjetivo']","Pelo contrário, a seguinte comparação com WHITE HELL parece positiva: a Sibéria realmente não é uma coisa pequena, então ninguém presta muita atenção aos heróis, então o espectador não tem a sensação de que todos querem matá-los, comê-los, denunciar eles, e os ""olhos e ouvidos de Stalin em todos os lugares"" (direitos autorais Valka /",subjetiva
7058,"['Depois de dois mais fracos, um retorno ao clímax.', '0', 'subjetivo']","Depois de dois mais fracos, um retorno ao clímax.",subjetiva
7059,"['Espero ver Marlin Wanted.', '0', 'subjetivo']",Espero ver Marlin Wanted.,subjetiva
7060,"['Filmado de forma desorganizada como Memento, durante o filme você pensa como em A Origem, no final com uma revelação inesperada como em Interestelar (que também contou com Michael Caine) e como cereja no bolo Christian Bale (+Michael Caine novamente) de a trilogia do Batman.', '0', 'subjetivo']","Filmado de forma desorganizada como Memento, durante o filme você pensa como em A Origem, no final com uma revelação inesperada como em Interestelar (que também contou com Michael Caine) e como cereja no bolo Christian Bale (+Michael Caine novamente) de a trilogia do Batman.",subjetiva
7061,"['No entanto, apenas olhar para um par tão incompatível é divertido.', '0', 'subjetivo']","No entanto, apenas olhar para um par tão incompatível é divertido.",subjetiva
7062,"['E um pouco de gore bom também agradará.', '0', 'subjetivo']",E um pouco de gore bom também agradará.,subjetiva
7063,"['Eu acho que dez a menos para ela, infelizmente, ela provavelmente não conseguirá mais um papel realmente bom.', '0', 'subjetivo']","Eu acho que dez a menos para ela, infelizmente, ela provavelmente não conseguirá mais um papel realmente bom.",subjetiva
7064,"['Clair, que iria declarar em 1937 que ""o advento do som chegou cedo demais, quando o filme mudo ainda não havia dito sua última palavra"", também não se perdoou por uma cena silenciosa aqui (enquanto comia saleiros, quando o marechal dois, e um de seus oficiais o faria, então ele passou fome).', '0', 'subjetivo']","Clair, que iria declarar em 1937 que ""o advento do som chegou cedo demais, quando o filme mudo ainda não havia dito sua última palavra"", também não se perdoou por uma cena silenciosa aqui (enquanto comia saleiros, quando o marechal dois, e um de seus oficiais o faria, então ele passou fome).",subjetiva
7065,"['Depois de um ano, finalmente assisti o oitavo F&F (ou se você viu 7 episódios, vai assistir 8 também), mas eu provavelmente poderia viver sem ele.', '0', 'subjetivo']","Depois de um ano, finalmente assisti o oitavo F&F (ou se você viu 7 episódios, vai assistir 8 também), mas eu provavelmente poderia viver sem ele.",subjetiva
7066,"['Os criadores provavelmente estão brincando que estão fazendo uma segunda parte.', '0', 'subjetivo']",Os criadores provavelmente estão brincando que estão fazendo uma segunda parte.,subjetiva
7067,"['Melhor 4 estrelas, 130 minutos passaram mais rápido do que uma hora de um show mais chato, é assim que um documentário deve ser - Kusturica (documentário, 2008) deve aprender.', '0', 'subjetivo']","Melhor 4 estrelas, 130 minutos passaram mais rápido do que uma hora de um show mais chato, é assim que um documentário deve ser - Kusturica (documentário, 2008) deve aprender.",subjetiva
7068,"['Claro, a ausência do tema original de Bond, a substituição do fofo conservador M por algum jovem burocrata chato e assim por diante...', '0', 'subjetivo']","Claro, a ausência do tema original de Bond, a substituição do fofo conservador M por algum jovem burocrata chato e assim por diante...",subjetiva
7069,"['E se você espera que tudo melhore na segunda temporada, com Hugh e Stephen se envolvendo mais na escrita... bem, não vai.', '0', 'subjetivo']","E se você espera que tudo melhore na segunda temporada, com Hugh e Stephen se envolvendo mais na escrita... bem, não vai.",subjetiva
7070,"['Se o filme tivesse realmente sido dirigido por S. Spielberg, ou se o papel principal tivesse sido assumido por outra pessoa em vez do sem graça Josh Brolin, que recebeu uma oferta, como está escrito em Interessante, talvez tivesse sido melhor.', '0', 'subjetivo']","Se o filme tivesse realmente sido dirigido por S. Spielberg, ou se o papel principal tivesse sido assumido por outra pessoa em vez do sem graça Josh Brolin, que recebeu uma oferta, como está escrito em Interessante, talvez tivesse sido melhor.",subjetiva
7071,"['Mas eu provavelmente deveria me acostumar com o fato de que em uma filmagem tão curta, o realismo dá lugar às ideias.', '0', 'subjetivo']","Mas eu provavelmente deveria me acostumar com o fato de que em uma filmagem tão curta, o realismo dá lugar às ideias.",subjetiva
7072,"['Um olhar muito novo e interessante sobre a ""felicidade materna""!', '0', 'subjetivo']","Um olhar muito novo e interessante sobre a ""felicidade materna""!",subjetiva
7073,"['75% faca PS Rambo encontrou um forte concorrente :-)', '0', 'subjetivo']",75% faca PS Rambo encontrou um forte concorrente :-),subjetiva
7074,"['E esse é o momento crucial.', '0', 'subjetivo']",E esse é o momento crucial.,subjetiva
7075,"['Minha esposa, que tem um gosto completamente diferente em filmes, também ficou satisfeita, então polegares para cima...', '0', 'subjetivo']","Minha esposa, que tem um gosto completamente diferente em filmes, também ficou satisfeita, então polegares para cima...",subjetiva
7076,"['Apedreje-me, adorei.', '0', 'subjetivo']","Apedreje-me, adorei.",subjetiva
7077,"['Uma estrela para o retrato interessante de Michael e uma para Sparky.', '0', 'subjetivo']",Uma estrela para o retrato interessante de Michael e uma para Sparky.,subjetiva
7078,"['Foi um grande reembolso, mas a originalidade é apreciada.', '0', 'subjetivo']","Foi um grande reembolso, mas a originalidade é apreciada.",subjetiva
7079,"['Uma comédia fresca sem humor fecal com ótimas citações e um incrível Tom Cruise.', '0', 'subjetivo']",Uma comédia fresca sem humor fecal com ótimas citações e um incrível Tom Cruise.,subjetiva
7080,"['Esperava algo mais, mas estava entediado.', '0', 'subjetivo']","Esperava algo mais, mas estava entediado.",subjetiva
7081,"['Talvez Mostow não tenha coragem, ou Cameron o colocou lá de propósito, quem sabe?', '0', 'subjetivo']","Talvez Mostow não tenha coragem, ou Cameron o colocou lá de propósito, quem sabe?",subjetiva
7082,"['Isso fala por si só, não acha? :)', '0', 'subjetivo']","Isso fala por si só, não acha? :)",subjetiva
7083,"['Eu gosto da ideia, mas ainda é difícil de assistir, caso contrário, pessoas muito legais e legais, mas quase não há nada de diferente nisso, todas as partes são iguais, para mim é 6/10.', '0', 'subjetivo']","Eu gosto da ideia, mas ainda é difícil de assistir, caso contrário, pessoas muito legais e legais, mas quase não há nada de diferente nisso, todas as partes são iguais, para mim é 6/10.",subjetiva
7084,"['Um filme fofo onde todos jogam bem.', '0', 'subjetivo']",Um filme fofo onde todos jogam bem.,subjetiva
7085,"['No início, eu não sabia a que horas bate meia-noite, mas com o passar do tempo, eu mordi a história entrelaçada com termos financeiros como um rato em um baú cheio de moedas de ouro e senti que era uma peça de muito sucesso .', '0', 'subjetivo']","No início, eu não sabia a que horas bate meia-noite, mas com o passar do tempo, eu mordi a história entrelaçada com termos financeiros como um rato em um baú cheio de moedas de ouro e senti que era uma peça de muito sucesso .",subjetiva
7086,"['Quando eu crescer, vou comprar um wolfhound preto e chamá-lo de Navarra.', '0', 'subjetivo']","Quando eu crescer, vou comprar um wolfhound preto e chamá-lo de Navarra.",subjetiva
7087,"['Vale a pena lembrar algumas cenas no máximo - por exemplo, a primeira batalha com os Smiths, nada mais.', '0', 'subjetivo']","Vale a pena lembrar algumas cenas no máximo - por exemplo, a primeira batalha com os Smiths, nada mais.",subjetiva
7088,"['Mas em sua essência trata-se de uma visão masculina diversa do mundo das mulheres e da vida com elas.', '0', 'subjetivo']",Mas em sua essência trata-se de uma visão masculina diversa do mundo das mulheres e da vida com elas.,subjetiva
7089,"['Drama emocional e psicológico até os créditos finais.', '0', 'subjetivo']",Drama emocional e psicológico até os créditos finais.,subjetiva
7090,"['Infelizmente, há uma completa falta de música de filme para esconder muitos momentos surdos.', '0', 'subjetivo']","Infelizmente, há uma completa falta de música de filme para esconder muitos momentos surdos.",subjetiva
7091,"['Além disso, irrita o inexplicável (por qualquer mecanismo ou teoria) como é possível que às vezes algo realmente aconteça com eles.', '0', 'subjetivo']","Além disso, irrita o inexplicável (por qualquer mecanismo ou teoria) como é possível que às vezes algo realmente aconteça com eles.",subjetiva
7092,"['Não há muitas imagens em movimento de sua caneta que possam ser admiradas, mas com o tempo descobri que outra série dos lendários Macha e Šebestová foi criada, sensivelmente animada e dublada pelo Sr. Nárožný, e olhei para ela com prazer .', '0', 'subjetivo']","Não há muitas imagens em movimento de sua caneta que possam ser admiradas, mas com o tempo descobri que outra série dos lendários Macha e Šebestová foi criada, sensivelmente animada e dublada pelo Sr. Nárožný, e olhei para ela com prazer .",subjetiva
7093,"['E eu amo os dois gatos siameses, eles são divinos...', '0', 'subjetivo']","E eu amo os dois gatos siameses, eles são divinos...",subjetiva
7094,"['No final, a melhor cena foi a dança com a cadeira e a bola entre os olhos.', '0', 'subjetivo']","No final, a melhor cena foi a dança com a cadeira e a bola entre os olhos.",subjetiva
7095,"['Um jogo sangrento, repleto de ação que manterá o espectador envolvido o tempo todo.', '0', 'subjetivo']","Um jogo sangrento, repleto de ação que manterá o espectador envolvido o tempo todo.",subjetiva
7096,"['Há também opositores opinativos que são apresentados como pragas da coletivização e do progresso: o estalajadeiro Matěžiček (Antonín Holzinger), Havel (Vítězslav Boček) ou os Komínkos (Václav Kyzlink e Světla Amortová).', '0', 'subjetivo']","Há também opositores opinativos que são apresentados como pragas da coletivização e do progresso: o estalajadeiro Matěžiček (Antonín Holzinger), Havel (Vítězslav Boček) ou os Komínkos (Václav Kyzlink e Světla Amortová).",subjetiva
7097,"['Se virasse comédia, talvez fosse melhor que isso.', '0', 'subjetivo']","Se virasse comédia, talvez fosse melhor que isso.",subjetiva
7098,"['Como descrever Lost Highway, que oferece uma atmosfera quase líquida (dana espesso ;-) no primeiro estágio, seguido por uma reviravolta envolvendo um assassinato desumanamente brutal, reencarnação, uma femme fatale sedutora, pornografia louca à primeira e segunda vista (deliciosamente afetou Loggia) e, claro, arrepiando o aterrorizante Homem Misterioso.', '0', 'subjetivo']","Como descrever Lost Highway, que oferece uma atmosfera quase líquida (dana espesso ;-) no primeiro estágio, seguido por uma reviravolta envolvendo um assassinato desumanamente brutal, reencarnação, uma femme fatale sedutora, pornografia louca à primeira e segunda vista (deliciosamente afetou Loggia) e, claro, arrepiando o aterrorizante Homem Misterioso.",subjetiva
7099,"['Não gostei das ""passagens dos sonhos"" e de um final tão sem sentido.', '0', 'subjetivo']","Não gostei das ""passagens dos sonhos"" e de um final tão sem sentido.",subjetiva
7100,"['É verdade, foi filmado há uma sexta-feira, mas mesmo assim tudo se tornou importante no início e depois só o estresse da personagem feminina principal.', '0', 'subjetivo']","É verdade, foi filmado há uma sexta-feira, mas mesmo assim tudo se tornou importante no início e depois só o estresse da personagem feminina principal.",subjetiva
7101,"['Novamente, não há muito humor e, em vez disso, há um implacável tumulto de ação.', '0', 'subjetivo']","Novamente, não há muito humor e, em vez disso, há um implacável tumulto de ação.",subjetiva
7102,"['Filmes desse tipo não são bem-sucedidos no banco de dados há muito tempo.', '0', 'subjetivo']",Filmes desse tipo não são bem-sucedidos no banco de dados há muito tempo.,subjetiva
7103,"['3) O filme...tem seu charme...é só encontrá-lo.', '0', 'subjetivo']",3) O filme...tem seu charme...é só encontrá-lo.,subjetiva
7104,"['Apesar disso, vou dar 3 estrelas porque gosto de mitos e lendas com um tema grego, por isso saúdo calorosamente qualquer esforço semelhante desde Tróia.', '0', 'subjetivo']","Apesar disso, vou dar 3 estrelas porque gosto de mitos e lendas com um tema grego, por isso saúdo calorosamente qualquer esforço semelhante desde Tróia.",subjetiva
7105,"['O Império está voltando, e eu estou com ele.', '0', 'subjetivo']","O Império está voltando, e eu estou com ele.",subjetiva
7106,"['E assim se aproxima a luta final e sangrenta...', '0', 'subjetivo']",E assim se aproxima a luta final e sangrenta...,subjetiva
7107,"['Infelizmente, o comprimento e o final bastante estranho o reduzem a três estrelas.', '0', 'subjetivo']","Infelizmente, o comprimento e o final bastante estranho o reduzem a três estrelas.",subjetiva
7108,"['Também foi estranho que os detetives daquela ponte não tentaram parar Dylan, eles tiveram tempo e oportunidade suficientes para fazê-lo, eles estavam perto o suficiente...', '0', 'subjetivo']","Também foi estranho que os detetives daquela ponte não tentaram parar Dylan, eles tiveram tempo e oportunidade suficientes para fazê-lo, eles estavam perto o suficiente...",subjetiva
7109,"['A menos que... com base na história do padre Toller, a igreja pararia de aceitar doações de poluidores.', '0', 'subjetivo']","A menos que... com base na história do padre Toller, a igreja pararia de aceitar doações de poluidores.",subjetiva
7110,"['O enredo é novamente muito simples, o roteiro não é polido, mas os efeitos, uau, eles tornam esta segunda parte especial.', '0', 'subjetivo']","O enredo é novamente muito simples, o roteiro não é polido, mas os efeitos, uau, eles tornam esta segunda parte especial.",subjetiva
7111,"['Sim, uma viagem de duas horas de uma avó e uma criança, mas lindamente filmada, com ótimas atuações e roteiro.', '0', 'subjetivo']","Sim, uma viagem de duas horas de uma avó e uma criança, mas lindamente filmada, com ótimas atuações e roteiro.",subjetiva
7112,"['Além disso, Michael C. Hall como outro psico...', '0', 'subjetivo']","Além disso, Michael C. Hall como outro psico...",subjetiva
