,FRASE,OBJ/SUBJ
6440,a segunda metade tem uma grande inclinação e corre solidamente . ,subjetiva
6441,os melhores ases de atuação de todos os tempos del pacino e robert de smith se enfrentando . ,subjetiva
6442," acre it e ou não , uma hora se passa antes que o principal ' casal de namorados ' possa finalmente falar .  ",subjetiva
6443,o enorme orçamento não é visível à primeira vista . ,subjetiva
6444," no filme , a atriz de teatro de parolava jogou pela primeira vez em seus setenta - ангел пролетел .  ",subjetiva
6445,kostelni čka de repente entra entre os jovens excitados . ,subjetiva
6446," claro , funciona até certo ponto , mas a brevidade e a incoerência do enredo são gritantes .  ",subjetiva
6447,” ficou claro para mim que este filme não me deixaria em paz . ,subjetiva
6448," do genocídio gratuito , ao recrutamento de crianças-soldados , ao crime internacional de comércio de riquezas minerais , tudo é verdade .  ",subjetiva
6449," também por esse motivo , assisti à televisão sentam pelo seu ' prime ' unforgettable - ambas as séries + body questionas .  ",subjetiva
6450,fiquei sem palavras em algumas partes do filme . ,subjetiva
6451,johnny depp interpretando o comissário jacques cousteau ? ,subjetiva
6452,é basicamente uma história de crime para crianças :d ,subjetiva
6453," a atmosfera era zero , a atuação ruim .  ",subjetiva
6454," me és amor na época em que os filmes ' de pleno direito ' estavam começando a ser feitos , melissa se mantém firme e quase parodia seus trabalhos anteriores .  ",subjetiva
6455," impar és só és imediatas do filme em geral fortemente positivas , mas nenhum apagamento emocional como em outros lugares ( apocalypse now , crash , being there ) ocorre , mas na manhã seguinte uma cabeça mais da metade do que ela viu na noite passada antes da meia-noite e uma necessidade pulsante e irregular para vê-lo novamente , oprime  ",subjetiva
6456," na , a vida não é apenas um conto de fadas . number .  ",subjetiva
6457,o filme foi baseado na peça de number ( em quatro atos ) easy virtue de sir no la fromm rime e esta é a segunda adaptação cinematográfica ? ,subjetiva
6458," de és de o primeiro segundo , fiquei viciado nesse espetáculo pós-apocalíptico , e agora só me resta esperar pacientemente para ver se a amazon dá luz verde à série .  ",subjetiva
6459,fiquei irritado com a forma como ele continuou comparando sua semelhança com são paulo . ,subjetiva
6460," o filme é bastante solidamente encenado , você só pode ver a imprudência orçamentária típica europeia .  ",subjetiva
6461," caso contrário , a segunda série é tão boa quanto a primeira , portanto , satisfação acima de tudo .  ",subjetiva
6462," quanto à atuação , devemos mencionar abre plaza como shadow king e dan stevens como david haller , que lenta mas seguramente está rastejando em meu coração com sua atuação .  ",subjetiva
6463," não foi nada ruim , definitivamente um aceno para o sangue jovem da direção . eu realmente gostei do trabalho de câmera , edição e tons de cores .  ",subjetiva
6464," no entanto , se o seu não pegar o jogo de herói , isso é ruim .  ",subjetiva
6465, não entendo quem habilmente traduziu para ' a luta do arado de neve com a máfia ' .  ,subjetiva
6466," o desfecho final é novamente chocante , mas já se pergunta se os criadores não se envolverão ainda mais no futuro ( todos sabemos como isso acabou ) .  ",subjetiva
6467," mau it o lento , muito taciturno e bastante deprimente .  ",subjetiva
6468," uma celebração de coragem , um desfile de invenções , um passeio de ação e uma ode aos pés de mill jovovich .  ",subjetiva
6469," uma comédia amarga agradável , engraçada , às vezes triste , com um senso britânico de percepção do mundo ao nosso redor .  ",subjetiva
6470," em termos de enredo , claro , não foi quem sabe o quê , como é habitual nestes filmes .  ",subjetiva
6471," o motivo central lembra um pouco o acantone , o motivo central de the deer hunter .  ",subjetiva
6472," agradável , novo ( o touro é uma diversão interessante , nova e perigosa , especialmente nos prados e bosques da boêmia ) .  ",subjetiva
6473,tive que rir com a ideia de como seriam as estampas de andy bugre a . ,subjetiva
6474," claro , o ritmo do filme não pode ser classificado como o mais assassino , mas , novamente , scorsese se preocupa com cada diálogo de seus personagens , e que ele ainda o tenha em mãos !  ",subjetiva
6475,assunto extra e execução de merda . ,subjetiva
6476," apo és ar de benedict benedict ter acertado no papel , não gostei nem um pouco dele .  ",subjetiva
6477," eu estava bastante curioso se eles iriam sair dos cubos de vidro , se eles iriam atravessar os muitos guardas negros e literalmente sair do complexo prisional .  ",subjetiva
6478,esse filme definitivamente merece mais . ,subjetiva
6479," uma tradução muito livre do título original deste filme , mas por outro lado , provavelmente não seria útil na república tcheca com uma tradução escrava .  ",subjetiva
6480," eu não posso me ajudar , mas eu não vejo um filme tão estúpido há muito tempo .  ",subjetiva
6481," é exatamente assim que a maioria dos processos se parece , apenas membros da família , isso é tudo .  ",subjetiva
6482,nicolas cage é bom e eu ( apo és ar das críticas ) gosto dos filmes dele . ,subjetiva
6483," ficção científica catastrófica absolutamente clássica , que conseguiu me excitar e ao mesmo tempo me aborrecer incrivelmente .  ",subjetiva
6484,blu de runner ou minority report continuam nos mostrando a mesma coisa . ,subjetiva
6485," não compete nem um pouco com o número um , mas ainda não é tão ruim que eu não assistiria o terceiro . eu diria que entre as porcarias atuais ainda é uma sequência decente .  ",subjetiva
6486," com o tempo , o treinador diz a doug que ele é uma vergonha para este time e que deveria cobrir as costas de um jogador promissor que começou a beber depois de uma entrada dura e começou a tossir no jogo .  ",subjetiva
6487,achei que era a versão original em francês . ,subjetiva
6488," gostei muito de ewan mcgregor nesse papel , e gostei muito da confusão dele , da divisão entre trabalho e família , e também do confronto com velhos amigos .  ",subjetiva
6489," de és de que eu assisti este filme logo depois de mulheres de ouro , eu avalio do jeito que eu avalio .  ",subjetiva
6490,a divisão de anderson da cena do necrotério em um antes e depois de usar a cabeça do patologista é uma excelente ideia de direção . ,subjetiva
6491," me és amor assim , parece orelhas grandes .  ",subjetiva
6492,a imagem se desenvolveu em algum lugar que eu não esperava . ,subjetiva
6493,lixo na minha opinião e um excelente exemplo de como não fazer filmes . ,subjetiva
6494," mau it o pouco brutal para me interessar , a atmosfera deprimente da eslováquia como uma terra de gangues de rua ciganas e modelos que são isca para psicopatas alemães pode interessar aos americanos , mas certamente não àqueles que conhecem grumo .  ",subjetiva
6495,quarta estrela para um final tão paradoxal e imprevisível . ,subjetiva
6496,só espero que mare consiga seu diário . ,subjetiva
6497," o comediante voa pela janela , estilhaça e dura meia hora .  ",subjetiva
6498," number ( só para não esquecer , a segunda triagem não resolveu nada .  ",subjetiva
6499,eu não me encaixo em tal papel . ,subjetiva
6500," eu não tenho um comentário melhor do que meu amigo que diz , este é um concurso de auto-humilhação .  ",subjetiva
6501," ao contrário de muitos outros , não sofria da doença de filmagens exageradas , excelente direção e um ótimo elenco fez seu trabalho .  ",subjetiva
6502,tranco o quarto número number e vou abrir a porta para outras séries . ,subjetiva
6503," embora possa haver uma tonelada de argumentos por que não , isso simplesmente é uma explosão !  ",subjetiva
6504," talvez alguém deva dizer em voz alta que a segunda temporada de cargo não apenas atropela a primeira ( ainda um pouco divertida ) , mas de alguma forma consegue rolar com um sorriso até as últimas criações dos irmãos monja .  ",subjetiva
6505," sim , a escultura é incrível . e é isso .  ",subjetiva
6506," mas claro que a qualidade é boa , o maestro foi muito original , a mulher cobra bastante assustadora , a montanha de cadeiras incrível ao ponto de incompreensível .  ",subjetiva
6507," no entanto , o importante é admitir o quão perverso é um ambiente virtual ' social ' .  ",subjetiva
6508,aquela és eram os tempos em que anthony hopkins ainda jogava por sua vida - mas aqui todo mundo joga por sua vida ,subjetiva
6509," the creche century não é um documentário ( e , graças a deus , nem pretende ser ) , mas uma interpretação de eventos selecionados entre number e number segundo kosatík e sê-la reik , e os próprios criadores assim o apresentam ;  ",subjetiva
6510," eu estava com medo de acordo com os comentários que seria um pássaro como speed ​​racer , mas é surpreendentemente uma peça muito estreou e imaginativa .  ",subjetiva
6511,uma história maravilhosa e envolvente em que todos encontrarão algo para si . ,subjetiva
6512," a mais bela é a cena da partida de lilia para oslo , onde a imagem e a música se conjugam lindamente .  ",subjetiva
6513," não costumo criticar o absurdo lógico nos filmes , afinal , estou apenas assistindo ao filme e a ação real às vezes tem que se curvar um pouco sob o enredo , mas aqui foi realmente demais .  ",subjetiva
6514," mas se o senhor . fênix a queria mostrar o quão ruim ele era sob os comunistas , então ele conseguiu .  ",subjetiva
6515," quando ele se libertou da corrente com a ajuda de um raio , não consegui parar de rir e tive que parar o filme e respirar tanta depravação .  ",subjetiva
6516," enquanto citável me decepcionou , isso foi divertido .  ",subjetiva
6517," quase number * , mas afinal é uma comédia leve , sou muito exigente no gênero de ação , então um lindo number * ! ! !  ",subjetiva
6518,mas ele deve ser solto porque usou meios inadequados durante a prisão . ,subjetiva
6519,acho que tenho um senso de humor distorcido e não consigo entender isso . ,subjetiva
6520,então alguns rebeldes se misturam e tentam emboscar um caminhão ( ? ? ? ) . ,subjetiva
6521,não faço ideia e espero nunca ter que descobrir . ,subjetiva
6522,espero que gostem de mim assistindo esse filme . ,subjetiva
6523," o que me surpreendeu foi o general bruto interpretado por john cena , que para mim é apenas o rei dos vídeos de menes na internet .  ",subjetiva
6524," se eu contasse corretamente , seis , mas esse não é o ponto .  ",subjetiva
6525," então , por favor , acabei de receber uma instrução da produção de que somos curtos .  ",subjetiva
6526," eu amo esse tipo de animação , robert gemereis é um mestre nisso e estou tão feliz que ele volta a fazer isso algumas vezes .  ",subjetiva
6527,ele realmente não tem um ponto fraco que eu nem lembraria em algumas horas . ,subjetiva
6528,um filme que realmente tocou um tema sensível e com sua eloquência definitivamente ocupa o primeiro lugar entre os filmes que se concentram nessa direção . ,subjetiva
6529," “ essa bolsa não tem sentimentos , e nem eu para você tocar .  ",subjetiva
6530," a natureza não mente , mesmo na tela .  ",subjetiva
6531," os musicais são assim , sempre foram e sempre serão .  ",subjetiva
6532," brando mostrou como um assunto para um grupo de interesse relativamente restrito pode ser transformado em uma adição mais do que digna ao cinema convencional , graças à simbiose perfeita de forma e narrativa de alta qualidade , que dificilmente pode ser criticada .  ",subjetiva
6533," hemeroid anda de moto e benza de barco , eles também trocam vários carros e ficam enlameados , eles varrem a frança tão rápido que nem chegam ao destino porque a polícia francesa tira suas carteiras de motorista .  ",subjetiva
6534,toda essa série está começando a me lembrar de crepúsculo - tanto em termos de vendas quanto na faixa etária que é viciada nela . ,subjetiva
6535," final en te , um filme que me dá vontade de comentar , mesmo sem saber sobre o que escrever .  ",subjetiva
6536,chamaremos os eua para que tom hanks venha ao vaticano para limpar essa bagunça . ,subjetiva
6537," depois de assistir o number terceiro episódio , estou adiando essa série indefinidamente .  ",subjetiva
6538," mas não se preocupe , você pode encontrar a homossexualidade mais típica aqui também ;)  ",subjetiva
6539," com o comercialíssimo , a atmosfera se desvanece duplamente rápido .  ",subjetiva
6540," final en te , um reality show que não faz você querer fazer uma lobotomia e depois estourar seus miolos .  ",subjetiva
6541,é apenas uma bagunça muito prolongada . ,subjetiva
6542," o que mais posso acrescentar , chorei :') a história é incrível , os personagens cresceram no meu coração , a trilha sonora é legal , o enredo é original e imprevisível , o final é dez em dez . adicionando-o ao meu top number tailandês bel funciona e eu recomendo a todos que assistam !  ",subjetiva
6543,você sabe a diferença entre boa música e boa música ? ,subjetiva
6544,dylan von como bernard black e seu comportamento em relação aos clientes é um capítulo brilhante em si e toda a série é construída em torno dessa interação também . ,subjetiva
6545," no entanto , após um exame mais detalhado , descobrimos que as legendas que apontam a ausência de legendas são afinal legendas .  ",subjetiva
6546," o melhor filme de terror que eu já vi , e isso é tudo , ou seja , os elementos de um susto bem grosso ( cabeça de porco ) , depois um enredo fantasticamente pensado e aperitivos muito legais e , claro , a trilha sonora , que apenas sublinha a tensão .  ",subjetiva
6547," como casal , eles pareciam tão reais para mim . e tão unidos .  ",subjetiva
6548," a representação da ( não ) coabitação do casal , provavelmente no interesse de maior comédia ( um esforço fútil ) , cresceu em um relacionamento sem sentido onde um dos homens é completamente normal , enquanto o outro se comporta claramente como um pirralho ciumento e irritado .  ",subjetiva
6549," para não dissuadir alguém de uma série potencialmente boa , prefiro adiantar que a classificação na anna é bastante positiva em relação à minha .  ",subjetiva
6550," e assim true blood continua sendo para mim um maluco em série que , por um lado , eu realmente não gosto muito , e por outro , não posso negar que havia algo sobre isso aqui e ali .  ",subjetiva
6551," amin ainda está no limite , às vezes além disso , mas ainda dou um polegar para cima .  ",subjetiva
6552," aqui , também , temos uma estranha comunidade de pessoas que têm costumes e rituais especiais - dos quais os do ' mundo normal ' não vão gostar muito .  ",subjetiva
6553,então eu olhei em volta por um tempo e parecia interessante e já que selena gomez está nele eu pensei em baixar o filme primeiro e baseado em assisti-lo eu comecei a assistir a série . ,subjetiva
6554,uma vez com a boca relativamente aberta e pronto . ,subjetiva
6555,é à maneira dos filmes de ação de hoje . ,subjetiva
6556,acho que a primeira série por si só é boa e vale a pena assistir . ,subjetiva
6557," além disso , a personagem de sarah brandi é maravilhosamente e com precisão retratada pela perfeita julianne moore .  ",subjetiva
6558," proletários de todos os países , lambam sua bunda .  ",subjetiva
6559,uma paródia exagerada de vários filmes ( como hot shots ) . ,subjetiva
6560," enquanto em number a personagem principal tem uma grande aventura salvando seu irmão e tem uma excelente carreira musical ela mesma , menos de number anos depois a mesma heroína é praticamente uma pária da civilização que fala bem francês ( talvez ) , inglês quebrado ( de fina it prezado en te ) e é necessário tirá-la dos braços da natureza e torná-la um polifônico moderno .  ",subjetiva
6561," ao invés de uma história , é um show de realidade virtual psicodélica ( como anitrávníká a ) .  ",subjetiva
6562,é cheio de negros e também cheio de porcarias desajeitadas e usadas sem exageros . ,subjetiva
6563,por um tempo eu não sabia de que lado eu deveria estar - o grande dante ou o professor ? ,subjetiva
6564,que sorte eu tenho de ter descoberto essa série . ,subjetiva
6565," o conde definitivamente terá mais trabalho a ver com isso - ou seja , principalmente a parte física , enquanto o cavaleiros era mais propenso a inventar cifras do que perseguir alguém .  ",subjetiva
6566," ou seja , para a maioria da população em geral .  ",subjetiva
6567," já és física ( natasha longe ) , que se tornou lésbica , também apareceu na reunião da escola , e hermano ( chris owen ) , a quem stifler ajudou a embalar a colega de leni , também não poderiam faltar .  ",subjetiva
6568,um sonho dentro de um sonho dentro de um sonho dentro de um sonho . ,subjetiva
6569, então as chances de ser encontrado vivo caem consideravelmente . '  ,subjetiva
6570,́ ́ igor camélia no papel de um cavalo que assinava até acabar o lápis . ,subjetiva
6571," eu nem gostei de matrix quando o vi na época de sua estreia , muito menos hoje , visto dez anos depois .  ",subjetiva
6572,terceiro : processamento minimalista e trabalho com poucos atores . ,subjetiva
6573,há até um vislumbre do meu boschi favorito do universo mario ( embora o inferno saiba se é ele - ele não é nem de longe tão fofo quanto no jogo ) . ,subjetiva
6574,veredicto do juiz : number sem dúvida 👍 🏻 ,subjetiva
6575," eu tenho um pouco de musgo anão , mas essa é a qualidade , olha , quando eu chicoteia da última vez por mais number dias , eu pude ver muito .  ",subjetiva
6576,de vez em quando talvez seja possível ser devidamente manipulado por um criador capaz . ,subjetiva
6577," foi só então que senti um calafrio na espinha , mesmo que essas legendas informativas não estivessem realmente relacionadas ao filme de forma alguma .  ",subjetiva
6578,mas eu queria ver outro filme desse cenário animado . ,subjetiva
6579,arte de ficção científica para espectadores mais exigentes com um tema interessante da vida real . ,subjetiva
6580," um belo western file à moda antiga , é claro , estrelado por franco nero como o sensato jango .  ",subjetiva
6581, ah . a reciclagem do programa ' seu it case ' que enfeitou as telas da televisão pública por anos antes que o tempo a levasse para sempre .  ,subjetiva
6582, . usuário blues pensou ' oh meu deus ' !  ,subjetiva
6583," cru , cheio de emoções , com um clima de época preciso e lutas de boxe sugestivamente filmadas .  ",subjetiva
6584,todo mundo sabe que não pode confiar em ninguém . ,subjetiva
6585,e ainda se reproduzem com uns e zero porque não têm bolas . ,subjetiva
6586,este filme não me empolgou tanto quanto as partes anteriores . ,subjetiva
6587,ainda não consigo encontrar as palavras certas para expressar o que acabei de ver . ,subjetiva
6588,e eu teria mais um desejo modesto . ,subjetiva
6589,um drama histórico com elementos de um conceito moderno . ,subjetiva
6590," então , eu acabei de tomar deliciam desse filme .  ",subjetiva
6591,mas uma vez por ano eu olho para ele . só por nostalgia . ,subjetiva
6592," há apenas uma cena realmente assustadora , caso contrário , tudo vale a pena .  ",subjetiva
6593,eu tenho sentimentos mistos sobre esse filme . ,subjetiva
6594," não és se curto espaço de tempo , formou-se entre eles um vínculo que às vezes não pode ser formado em toda a vida .  ",subjetiva
6595," eu estava esperando algo parecido com the eli book , mas isso . ?  ",subjetiva
6596," e tocheiro tibetano , segundo os críticos da década de number , ' o john wayne japonês ' ?  ",subjetiva
6597," bem , não sei como o the brides conseguiu , mas conseguiu se transformar de uma bagunça colossal em uma coisa confortável que não precisa se envergonhar de si mesma e até vai para o lixo em vez de um externo .  ",subjetiva
6598," ele está claramente torcendo pelas pessoas marginalizadas de que fala , mas na cena com o condutor no trem , por exemplo , não há indicação dos problemas que encontrar pessoas com deficiências semelhantes traz ao condutor em seu trabalho .  ",subjetiva
6599,e a angelical annabelle alis em sua calcinha vai agradar a todos os olhos dos homens . ,subjetiva
6600," o lado técnico , claro , é válido para a época e ficou especialmente evidente no confronto final com o cetáceo , mas o espectador perspicaz contará com isso .  ",subjetiva
6601," diálogos estúpidos , ford estúpido , hauer estúpido , tudo estúpido .  ",subjetiva
6602,imagine a tropa de elite nas ruas estéreis de uma cidade norueguesa . ,subjetiva
6603,embora eu não saiba se o filme tem algum tipo de status cult na frança . ,subjetiva
6604," e o clímax do filme continha talvez algumas das cenas mais violentas que eu já vi , o que contribuiu muito para o clímax fantástico , após o qual eu estava completamente fora de mim .  ",subjetiva
6605,a adaptação cinematográfica da novela de urgente sempre me excita de novo e de novo . ,subjetiva
6606,eu tive que fazer uma pausa no meio porque eu estava muito entediado . ,subjetiva
6607,crianças e adultos vão se divertir com ele . ,subjetiva
6608," a princípio , parece que o filme será dirigido para o estranho .  ",subjetiva
6609,uma edição decentemente elaborada e um fundo musical adequado foram capazes de criar uma atmosfera / és espetáculo interessante . ,subjetiva
6610,posso assinar o comentário da clinica . ,subjetiva
6611," do meu ponto de vista , a história vacila um pouco quando não está totalmente claro quais são os motivos do personagem principal no início e por que ele faz o que faz e como ele chegará ao motivo principal e à ação posterior ( como ele de repente encontrar algum ouro ? ) .  ",subjetiva
6612," havia algo interessante nesse filme e isso não pode ser negado , fiquei fascinado com seu estilo , a maneira como eles fingiam ser outra pessoa e funcionou perfeitamente , não posso culpá-lo muito , você não pode esperar muito do filme , mas também não é muito errado , não é apenas sobre como é filmado , mas também sobre o fato de que todos percebem algo , todos conhecem a felicidade , mesmo que grace pudesse ter sido um pouco mais longa no final do filme .  ",subjetiva
6613,eu me acostumei com os livros bastante desconexos de brent sendo simplificados por causa do filme ( embora muitas vezes pareça desnecessário ) . ,subjetiva
6614,eu definitivamente recomendo encontrar o filme que serviu de modelo para este . ,subjetiva
6615," a intrusa mais burra de todo o brasil / seu detento foge , é espancado entre as portas da casa no apartamento daquele que querem pegar e a segurança dos colegas durante a intervenção é uma bala / ela se diverte em a festa da cidade incluindo seu chefe arrogante , isso é loucura para mim miasmas olhei aqui , eu não sei por que eu mesmo , talvez para alertar contra perda de tempo e adicionar fotos  ",subjetiva
6616," no final do filme , o psicothriller se torna mais um banho de sangue , mas muito bem feito :) .  ",subjetiva
6617," o máximo que pude fazer foi rir de infetou . desculpe , chuck .  ",subjetiva
6618," na média geral , o segundo homem aranha simplesmente não fez nada por mim .  ",subjetiva
6619,posso imaginá-lo mais como uma peça . ,subjetiva
6620,uma experiência verdadeiramente fascinante e um filme que vai fazer você acreditar em absolutamente tudo porque é extremamente cativante e costner é o cara . ,subjetiva
6621,então para fazer uma pessoa sentir frio . number ,subjetiva
6622," uma leve decepção veio apenas no final , o que não estragou a impressão geral , mas depois do implacável entretenimento de cinco estrelas , eu provavelmente esperava um pouco mais dele .  ",subjetiva
6623,adocem en etários sobre a vida sob a superfície do mar nunca deixam de me divertir . ,subjetiva
6624,só lamento o grande foco na frente ocidental ( ou pouca informação sobre aru ou rússia ) . ,subjetiva
6625," alguns tinham grande autoconfiança , outros eram estúpidos de nascença e depois havia os recessivos .  ",subjetiva
6626,então eu entrei no filme corretamente e a partir do minuto number eu estava em um verdadeiro transe de filme e descendentes of homem me agarrou . ,subjetiva
6627," em primeiro lugar , provavelmente o ' és boço ' de ajude law , cujo papel é decididamente sem vida , mas não o estraga .  ",subjetiva
6628,uma pausa para o banheiro depois de inserir uma pergunta ? ) ,subjetiva
6629,eu gosto de filmes desse gênero e peguei rogue depois de assistir o semelhante touch of fate . ,subjetiva
6630," deve - se mencionar que apresenta dois dos meus atores favoritos nos papéis principais , os quais lidam com os papéis com cores voadoras .  ",subjetiva
6631," um passeio que classifica - é claro , não é muito surpreendente , nem muito crível .  ",subjetiva
6632," urgh , eu terminei com isso , agora só elogios .  ",subjetiva
6633," bem , assim . se eu levasse minha avó para uma aula de tricô de meias , ou decidisse acompanhar minha vizinha dentuça na castração de sua amada vassoura , tenho quase number de certeza que seria mais divertido do que isso .  ",subjetiva
6634," além disso , a dupla seidlová e masopust não parece nada fiel , pelo contrário , seus diálogos de recitação fraseológica me incomodaram muito , em termos de miséria dos atores .  ",subjetiva
6635," on de serene perdeu no aspecto musical , aqui xantoma ganha pontos extras , mas onde serene ganha pontos extras pelo ideal fantasmagórico de londres e estilização em uma forma louca , lá xantoma perde o fôlego e parece ter sido roído pelos estragos do tempo .  ",subjetiva
6636,jean - aba parte diste emanuel zoar é um dos vilões mais legais de todos os tempos . ,subjetiva
6637,um dos filmes mais desesperados que já vi . ,subjetiva
6638," mas algo não está à altura , um final digno de romances à la o silêncio dos inocentes , tão apenas number * , embora parecesse melhor no início .  ",subjetiva
6639," mas tudo depende , talvez um pouco surpreendentemente , de quanta atenção johnny depp atrai . seu chapeleiro não é um ajudante , mas um personagem principal igual que quase ofusca até mesmo a maravilhosamente irritada rainha vermelha ou a simpática alice .  ",subjetiva
6640," os personagens chatos dos outros personagens ( além da heroína principal , ninguém realmente se destaca como ator ) infelizmente só ganham tanto espaço quanto a heroína principal ' gosta ' deles .  ",subjetiva
6641,uma troca de descanso por uma noite fria de um vagabundo entediado - serviu ao seu propósito . ,subjetiva
6642," os atores ' brincam ' , embora você acredite em suas emoções , mas eles são apresentados de forma muito descuidada .  ",subjetiva
6643," no final , há cenas do show , que começa com o jingle , um dos motivos do filme the good , the bad and the ugly / good things just have to be together / , e começa o novo hit do metallica , frâncico .  ",subjetiva
6644,el és estavam realmente assustados com isso e simpatizavam muito com ele . ,subjetiva
6645,isso significa que entre os avaliadores há uma parcela muito maior de espectadores que apreciam as qualidades desse diretor tipicamente asiático . ,subjetiva
6646,mas com certeza assistirei novamente ( o que normalmente não posso dizer sobre outros filmes tchecos ) e talvez reconsidere . ,subjetiva
6647," para mim , discordo de um grande não .  ",subjetiva
6648," uma porcaria híbrida provavelmente composta por hery protrai , academia de polícia , jurassic park e as ideias bizarras de outra pessoa após uma overdose de esponjas .  ",subjetiva
6649," o objeto de interesse é nam-seok checo ( um jun-seok kim muito interessante ) , um jornalista que se perdeu em uma viagem e vem da misteriosa ilha de paraná .  ",subjetiva
6650,michael bay realmente acertou em cheio . ,subjetiva
6651," mas eu veria muitas variantes melhores em vez de david švehlík no papel-título , bem como no representante de sua esposa ( tatiana vilhelmová ) .  ",subjetiva
6652,wim wenders criou um trabalho incrivelmente elaborado que foi realmente incrível no momento de sua criação . ,subjetiva
6653,postscript : não entendo qual a velocidade que você imagina ao processar o assunto em casa . ,subjetiva
6654," na verdade , eu aceitaria se o final fosse ainda mais negativo - se fosse um amor tão ' maravilhoso e magnífico ' , então o que o pobre tocador de cítara faria sozinho ?  ",subjetiva
6655," apo en as alguns minutos atrás eu ouvi : ' hakan , você vai morrer de frio na sibéria .  ",subjetiva
6656," até petar štěpán tratou do misterioso bela em seu livro , onde também mencionou muitas vezes seu melhor amigo boris balofa ( frank en stein number ) , mas isso é outro capítulo .  ",subjetiva
6657,mas não posso dizer que ele é ruim . ,subjetiva
6658,uma excelente versão de uma comédia de teatro francesa de câmara . ,subjetiva
6659,já estou com medo de sair porque acho que esses indivíduos estão se movimentando neste planeta . ,subjetiva
6660,já comecei a simpatizar com ela em dupla . ,subjetiva
6661," mal posso esperar pela última parte , que promete ser um espetáculo emocionante e que possivelmente pode subir para o número completo .  ",subjetiva
6662," on de ano , senhor . ministro generalizou e onde episódios individuais foram cuidadosamente apontados , denis é limitado pelas grades de memórias e eventos específicos .  ",subjetiva
6663," talvez sem eles , o filme não teria me causado tanta impressão .  ",subjetiva
6664,eu não me importo e estou feliz em assistir ao filme . ,subjetiva
6665,embora hoje eu me deparei com isso no čt1 e devo dizer que é muito estúpido :) ,subjetiva
6666," faltou um pouco de erotismo , mas mesmo assim foi uma noite de domingo agradável e emocionante .  ",subjetiva
6667," eu daria nota máxima só para depardieu , porque ele brilhou .  ",subjetiva
6668," incluindo en te grandes atuações : betting , spacey , mas também lies sim . baker .  ",subjetiva
6669," no entanto , várias partes foram filmadas de forma bastante envolvente , então eu fecho os olhos para a pilha de lastro desnecessário .  ",subjetiva
6670," e eu me diverti , mas agora eu tenho que lubrificar as juntas de aço das minhas mãos , elas estão começando a ranger de digitação robótica no mundo binário chamado internet , e então eu me jogo em uma briga com um aspirador de pó robótico .  ",subjetiva
6671,inter és soante cientista mark ruffalo com sua linda namorada rachel dunst . ,subjetiva
6672," a única falha deste filme perfeito em seu gênero é o final excessivamente doce , pelo qual dou quatro estrelas em vez de cinco .  ",subjetiva
6673," não é como se eles vissem menos do que , digamos , sua namorada , a esposa do banqueiro , que gradualmente enlouquece com as evidências crescentes daqueles abismos engomados e acaba tomando muitas pílulas para dormir .  ",subjetiva
6674," o grande encontro consigo mesmo é um confronto com uma das possibilidades que a visão do carma traz : se vejo não apenas a inevitabilidade da morte de alguém , mas também sua justificação como punição narcísica pelo mal cometido em uma vida passada , por que não encontrar e se tornar um instrumento de carma e a pessoa em questão não se desfazer de si mesmo ?  ",subjetiva
6675," outra sequência desnecessária , isso deveria ter terminado com um empate e nada mais .  ",subjetiva
6676," algumas das citações e cenas estavam corretas , e algumas coisas podem ficar na minha cabeça por um tempo .  ",subjetiva
6677,não invejo os criadores do source code a classificação do gênero . ,subjetiva
6678," para um filme de ação , a ação é processada de maneira bastante desajeitada , para um filme de terror não há medo e quase nenhum sangue , para um filme de ficção científica não há atmosfera e tensão .  ",subjetiva
6679," o cenário no século vi é apenas um pano de fundo formal para o enredo , a música que o acompanha seria muito mais adequada a algum doce açucarado contemporâneo .  ",subjetiva
6680," um jogo de sombras cinza-preto - e - branco rachado que , infelizmente , passou por mim friamente depois da meia-noite de hoje .  ",subjetiva
6681," claro , provavelmente não há necessidade de fingir a moda do youtube , talvez isso pegue em breve .  ",subjetiva
6682," e há mais um elemento de conexão - o falecido anton infringe novamente desempenhou o papel de um oficial nazista aqui , embora tivesse que esperar até o calosas adere para um lote maior .  ",subjetiva
6683," o enredo de ledice era totalmente desinteressante , os personagens jovens antipáticos e outros personagens completamente sem uso .  ",subjetiva
6684,para en so em vão sobre por que este filme foi feito e o que o senhor . taro afã queria dizer . ,subjetiva
6685," e como felizmente não sou membro da comunidade acadêmica , para que estudantes conscientes de estudos de gênero e outros estudos inúteis me excluam dela , darei o lixo apenas por princípio e com alegria infantil que dei a todos aqueles ativistas .  ",subjetiva
6686,também porque tenho uma grande fraqueza por moni reik novata a e bitu afã kabátová . ,subjetiva
6687,eu não estava entediado nem por um momento e cada segundo do filme é exatamente onde deveria estar - eu não experimento isso há muito tempo ( se é que nunca ) . ,subjetiva
6688,vamos comer pipoca . sexo . - não ! ,subjetiva
6689,eu nem sei mais o que acrescentar . ,subjetiva
6690,eu também tive um problema com a maioria dos personagens - eles não eram simpáticos para mim e eu não desenvolvi um relacionamento com eles . ,subjetiva
6691," quando eu tinha number anos , eu gostava muito de assistir .  ",subjetiva
6692," imediatam en te após sua partida , porém , fica claro que a esposa também tem seus segredos , quando um homem estranho com cara de agente secreto aparece em sua casa .  ",subjetiva
